(-1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1);3
(-1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1);3
(-1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, 0);3
(-1, <Edge.FR: 8>, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1);3
(<Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Edge.FR: 8>, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 1, -1, -1, -1);3
(-1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1);3
(-1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0, -1, -1);3
(-1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1);3
(-1, <Edge.BL: 10>, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, <Edge.BL: 10>, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1);3
(-1, <Edge.BL: 10>, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1);3
(-1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, <Edge.FL: 9>, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1);3
(-1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1);3
(<Edge.BL: 10>, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1);3
(-1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1);3
(-1, -1, <Edge.BL: 10>, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1);3
(-1, -1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 0, -1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1);3
(<Edge.BL: 10>, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, 0, -1, -1, -1, -1, -1);3
(<Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1);3
(-1, -1, <Edge.BL: 10>, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, 0, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1);3
(-1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, 1);3
(-1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1);3
(-1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1);3
(-1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1);3
(-1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 1, -1);3
(-1, <Edge.FL: 9>, -1, -1, -1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, 0);3
(-1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, 0, -1, -1);3
(-1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, 0, -1);3
(-1, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 0, -1, 1, -1, -1, 0, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 1, -1, -1);3
(-1, -1, -1, -1, -1, <Edge.FR: 8>, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 0, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 0);3
(-1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 0, -1, -1);3
(-1, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, 0, -1, -1, -1);3
(-1, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 0, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1);3
(-1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, 0);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 0);3
(-1, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, -1, 0);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 0);3
(-1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, -1);3
(-1, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 0);3
(-1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, 0);3
(-1, -1, <Edge.FL: 9>, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FR: 8>, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, 0);3
(<Edge.FL: 9>, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.FR: 8>, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, 0, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0);3
(-1, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 0, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 0, -1);3
(-1, -1, -1, -1, <Edge.FL: 9>, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, 0, -1, -1);3
(-1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1);3
(-1, -1, <Edge.FR: 8>, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 0, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, 0, -1);3
(-1, -1, -1, -1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 0, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, 0, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0, -1);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 0);3
(-1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, 0, -1);3
(-1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, 0);3
(-1, -1, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, 0, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1);3
(-1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, -1, 0, -1);3
(-1, <Edge.FL: 9>, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 0, -1, -1);3
(-1, -1, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, 0, -1, -1, -1);3
(-1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 0, -1, -1);3
(-1, -1, -1, -1, <Edge.FR: 8>, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 1, -1, -1, -1, -1);3
(-1, -1, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1);3
(-1, -1, -1, <Edge.FR: 8>, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1);3
(<Edge.FR: 8>, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1);3
(<Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1);3
(-1, <Edge.FL: 9>, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0, -1, -1, -1);3
(<Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0);3
(-1, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 1);3
(-1, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, 0, -1, 1, -1, -1, -1, 0, -1, -1, -1);3
(-1, -1, -1, <Edge.FL: 9>, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 0, -1, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, -1, <Edge.FR: 8>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, -1, 0, -1, -1, -1);3
(<Edge.FL: 9>, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 0, -1, -1);3
(-1, <Edge.FL: 9>, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1);3
(-1, <Edge.FR: 8>, <Edge.FL: 9>, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1);3
(-1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.BL: 10>, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1);3
(-1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, 0);3
(-1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0);3
(-1, <Edge.FL: 9>, -1, <Edge.FR: 8>, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1);3
(-1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 0, 0);3
(-1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0);3
(-1, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, <Edge.BL: 10>, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0);3
(<Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0);3
(-1, <Edge.FL: 9>, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FR: 8>, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0);3
(<Edge.FR: 8>, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1);3
(-1, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 0, -1, -1);3
(-1, -1, -1, <Edge.FR: 8>, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, -1, -1, -1, -1);3
(-1, <Edge.FR: 8>, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1);3
(-1, -1, -1, <Edge.FR: 8>, -1, -1, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1);3
(-1, -1, -1, <Edge.FR: 8>, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 0, -1, -1);3
(-1, -1, -1, <Edge.FR: 8>, -1, -1, -1, <Edge.BL: 10>, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 0, -1);3
(-1, -1, <Edge.FR: 8>, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 0, -1, -1);3
(-1, -1, -1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, 0, -1, -1);3
(-1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, -1, -1, -1, -1);3
(<Edge.FL: 9>, -1, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1);3
(-1, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, -1, <Edge.FR: 8>, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, 0);3
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.BL: 10>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0);3
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.BL: 10>, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0);3
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.FR: 8>, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0);3
(<Edge.FR: 8>, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1);3
(-1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, -1, -1, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0);3
(-1, -1, -1, <Edge.BL: 10>, -1, -1, -1, <Edge.FR: 8>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1);3
(-1, <Edge.BL: 10>, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0);3
(-1, -1, -1, <Edge.FR: 8>, -1, -1, -1, <Edge.FL: 9>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 0, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0);3
(-1, -1, -1, -1, -1, -1, -1, -1, -1, <Edge.BL: 10>, <Edge.FR: 8>, <Edge.FL: 9>, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0);3
(-1, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);3
(-1, -1, -1, <Edge.FL: 9>, -1, -1, -1, <Edge.FR: 8>, -1, <Edge.BL: 10>, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 0, -1, -1);3
(-1, -1, -1, -1, <Edge.BL: 10>, -1, -1, -1, -1, <Edge.FL: 9>, <Edge.FR: 8>, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);3
(-1, -1, <Edge.FR: 8>, -1, -1, -1, <Edge.FL: 9>, -1, -1, -1, -1, <Edge.BL: 10>, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0);3
